unique.id,cited.species,gender,considered.species,country,admin2,admin3,locality,col.start.year,col.finish.year,1.year.monthly?,lon_orig,lat_orig,mun_geocod,mun_lon,mun_lat,area.mun.km,lon_dec,lat_dec,coord.prec,loc_type_wieczorek,fonte das coordenadas,ref,pub.year,obs,n
3499,L. longipalpis,,L_longipalpis,Brazil,Minas Gerais,São João das Missões,"Imbaúbas village, Xakriabá Indigenous Reserve",2008,,,44°4?53.19”W,14°53?4.26“S,3162450,-44.081262,-14.882533,678.274,-44.206233,-14.841686,2,,Rego et al. 2014,Rego et al. 2015,2015,,
3501,L. migonei,,L_migonei,Brazil,Minas Gerais,São João das Missões,"Imbaúbas village, Xakriabá Indigenous Reserve",2008,,,44°4?53.19”W,14°53?4.26“S,3162450,-44.081262,-14.882533,678.274,-44.206233,-14.841686,2,,Rego et al. 2014,Rego et al. 2015,2015,,
3503,L. whitmani,,L_whitmani,Brazil,Minas Gerais,São João das Missões,"Imbaúbas village, Xakriabá Indigenous Reserve",2008,,,44°4?53.19”W,14°53?4.26“S,3162450,-44.081262,-14.882533,678.274,-44.206233,-14.841686,2,,Rego et al. 2014,Rego et al. 2015,2015,,
3509,L. intermedia,,L_intermedia,Brazil,Minas Gerais,São João das Missões,Xakriabá Indigenous Reserve,2008,,,44°4'53.19'' W,14°53'4.26'' S,3162450,-44.081262,-14.882533,678.274,-44.206233,-14.841686,2,,Rego et al. 2014,Rêgo et al. 2015,2015,,
3512,L. neivai,,L_neivai,Brazil,Minas Gerais,São João das Missões,Xakriabá Indigenous Reserve,2008,,,44°4'53.19'' W,14°53'4.26'' S,3162450,-44.081262,-14.882533,678.274,-44.206233,-14.841686,2,,Rego et al. 2014,Rêgo et al. 2015,2015,,
1094,L. intermedia,,L_intermedia,Brazil,Espírito Santo,Linhares,Goytacazes National Forest,2008,,,40º 04’ 18” W,19º 28’ 01” S,3203205,-40.065306,-19.398106,3504.137,-40.07166,-19.46694,1,coordinates,Cited in ref,Virgens et al. 2015,2015,Map included,
6602,L. longipalpis,,L_longipalpis,Colombia,Sucre,Colosó,,2008,,,,,,,,,-75.352178,9.495513,3,,Google Earth,Romero-Ricardo et al. 2016,2016,,
6603,L. migonei,,L_migonei,Colombia,Sucre,Colosó,,2008,,,,,,,,,-75.352178,9.495513,3,,Google Earth,Romero-Ricardo et al. 2016,2016,,
3118,L. intermedia,,L_intermedia,Brazil,Minas Gerais,Lassance,Caverna,2008,2008,0,,,3138104,-44.579359,-17.895115,3204.217,-44.579359,-17.895115,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR,NA,,
3121,L. neivai,,L_neivai,Brazil,Minas Gerais,Lassance,Caverna,2008,2008,0,,,3138104,-44.579359,-17.895115,3204.217,-44.579359,-17.895115,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR,NA,,
3127,L. intermedia,,L_intermedia,Brazil,Minas Gerais,Lassance,Cidade das Pedras,2008,2008,0,,,3138104,-44.579359,-17.895115,3204.217,-44.579359,-17.895115,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR,NA,,
3130,L. intermedia,,L_intermedia,Brazil,Minas Gerais,Lassance,Fazenda Lajinha,2008,2008,0,,,3138104,-44.579359,-17.895115,3204.217,-44.579359,-17.895115,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR,NA,,
3137,L. intermedia,,L_intermedia,Brazil,Minas Gerais,Lassance,Mata,2008,2008,0,,,3138104,-44.579359,-17.895115,3204.217,-44.579359,-17.895115,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR,NA,,
3153,L. intermedia,,L_intermedia,Brazil,Minas Gerais,Lassance,Sítio,2008,2008,0,,,3138104,-44.579359,-17.895115,3204.217,-44.579359,-17.895115,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR,NA,,
3159,L. intermedia,,L_intermedia,Brazil,Minas Gerais,Lassance,,2008,2008,0,,,3138104,-44.579359,-17.895115,3204.217,-44.579359,-17.895115,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR,NA,,
3161,L. neivai,,L_neivai,Brazil,Minas Gerais,Lassance,,2008,2008,0,,,3138104,-44.579359,-17.895115,3204.217,-44.579359,-17.895115,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR,NA,,
156,L. whitmani,,L_whitmani,Argentina,Misiones,Puerto Iguazú,,2008,2008,0,,,,,,,-54.59166,-25.725,2,,Fernandez et al. 2012,Collection data: CPqRR (speciesLink),NA,,
3123,L. longipalpis,,L_longipalpis,Brazil,Minas Gerais,Lassance,Caverna Rebenta Bombas,2008,2008,0,,,3138104,-44.579359,-17.895115,3204.217,-44.640084,-17.946175,2,,Google Earth,Collection data: CPqRR (speciesLink),NA,,
3124,L. migonei,,L_migonei,Brazil,Minas Gerais,Lassance,Caverna Rebenta Bombas,2008,2008,0,,,3138104,-44.579359,-17.895115,3204.217,-44.640084,-17.946175,2,,Google Earth,Collection data: CPqRR (speciesLink),NA,,
3126,L. whitmani,,L_whitmani,Brazil,Minas Gerais,Lassance,Caverna Rebenta Bombas,2008,2008,0,,,3138104,-44.579359,-17.895115,3204.217,-44.640084,-17.946175,2,,Google Earth,Collection data: CPqRR (speciesLink),NA,,
3119,L. longipalpis,,L_longipalpis,Brazil,Minas Gerais,Lassance,Caverna,2008,2008,0,,,3138104,-44.579359,-17.895115,3204.217,-44.579359,-17.895115,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
3120,L. migonei,,L_migonei,Brazil,Minas Gerais,Lassance,Caverna,2008,2008,0,,,3138104,-44.579359,-17.895115,3204.217,-44.579359,-17.895115,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
3122,L. whitmani,,L_whitmani,Brazil,Minas Gerais,Lassance,Caverna,2008,2008,0,,,3138104,-44.579359,-17.895115,3204.217,-44.579359,-17.895115,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
3128,L. longipalpis,,L_longipalpis,Brazil,Minas Gerais,Lassance,Cidade das Pedras,2008,2008,0,,,3138104,-44.579359,-17.895115,3204.217,-44.579359,-17.895115,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
3129,L. whitmani,,L_whitmani,Brazil,Minas Gerais,Lassance,Cidade das Pedras,2008,2008,0,,,3138104,-44.579359,-17.895115,3204.217,-44.579359,-17.895115,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
3131,L. migonei,,L_migonei,Brazil,Minas Gerais,Lassance,Fazenda Lajinha,2008,2008,0,,,3138104,-44.579359,-17.895115,3204.217,-44.579359,-17.895115,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
3132,L. whitmani,,L_whitmani,Brazil,Minas Gerais,Lassance,Fazenda Lajinha,2008,2008,0,,,3138104,-44.579359,-17.895115,3204.217,-44.579359,-17.895115,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
4140,L. migonei,,L_migonei,Brazil,Pará,Parauapebas,Carajás - Alojamento do Igarapé Bahia,2008,2008,0,,,1505536,-49.900781,-6.07273,6886.208,-50.58425,-6.03678,2,,Google Earth,Collection data: IEC,NA,,
4141,L. whitmani,,L_whitmani,Brazil,Pará,Parauapebas,Carajás - Alojamento do Igarapé Bahia,2008,2008,0,,,1505536,-49.900781,-6.07273,6886.208,-50.58425,-6.03678,2,,Google Earth,Collection data: IEC,NA,,
4163,L. complexa,,L_complexa,Brazil,Pará,Parauapebas,Carajás - Manganês do Azul,2008,2008,0,,,1505536,-49.900781,-6.07273,6886.208,-50.293306,-6.118941,2,,,Collection data: IEC,NA,Considered L. complexa because Serra dos Carajás has both species,
4164,L. migonei,,L_migonei,Brazil,Pará,Parauapebas,Carajás - Manganês do Azul,2008,2008,0,,,1505536,-49.900781,-6.07273,6886.208,-50.293306,-6.118941,2,,Google Earth,Collection data: IEC,NA,,
4165,L. umbratilis,,L_umbratilis,Brazil,Pará,Parauapebas,Carajás - Manganês do Azul,2008,2008,0,,,1505536,-49.900781,-6.07273,6886.208,-50.293306,-6.118941,2,,Google Earth,Collection data: IEC,NA,,
4166,L. wellcomei,,L_wellcomei,Brazil,Pará,Parauapebas,Carajás - Manganês do Azul,2008,2008,0,,,1505536,-49.900781,-6.07273,6886.208,-50.293306,-6.118941,2,,,Collection data: IEC,NA,Considered L. wellcomei because Serra dos Carajás has both species,
4167,L. whitmani,,L_whitmani,Brazil,Pará,Parauapebas,Carajás - Manganês do Azul,2008,2008,0,,,1505536,-49.900781,-6.07273,6886.208,-50.293306,-6.118941,2,,Google Earth,Collection data: IEC,NA,,
3872,L. longipalpis,,L_longipalpis,Brazil,Pará,Cametá,Vacajó,2008,2008,0,,,1502103,-49.49783,-2.246838,3081.367,-49.49783,-2.246838,3,,IBGE 2015 (Municipality admin center),Collection data: IEC,NA,,
3873,L. wellcomei/complexa,F,doubtful,Brazil,Pará,Cametá,,2008,2008,0,,,1502103,-49.49783,-2.246838,3081.367,-49.49783,-2.246838,3,,IBGE 2015 (Municipality admin center),Collection data: IEC,NA,,
3874,L. complexa,M,L_complexa,Brazil,Pará,Cametá,,2008,2008,0,,,1502103,-49.49783,-2.246838,3081.367,-49.49783,-2.246838,3,,IBGE 2015 (Municipality admin center),Collection data: IEC,NA,,
5430,L. flaviscutellata,,L_flaviscutellata,Brazil,Rondônia,Alta Floresta D'Oeste,,2008,2008,0,,,1100015,-61.999824,-11.93554,7067.025,-61.999824,-11.93554,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,"Confirmar município com Andrey - etiqueta na caixa: Flebotomíneos de RO. Na lâmina: ""Alta Floresta""",
5469,L. flaviscutellata,,L_flaviscutellata,Brazil,Rondônia,Espigão D'Oeste,Linha Pacaraná km 50,2008,2008,0,,,1100098,-61.020173,-11.528555,4518.034,-61.020173,-11.528555,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
1921,L. flaviscutellata,,L_flaviscutellata,Brazil,Mato Grosso,Paranaíta,"Margem esquerda rio Teles Pires, mata ciliar",2008,2008,0,,,5106299,-56.4789,-9.669655,4796.013,-56.4789,-9.669655,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
4961,L. longipalpis,,L_longipalpis,Brazil,Piauí,Teresina,,2008,2008,0,,,2211001,-42.80527,-5.086342,1391.981,-42.80527,-5.086342,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
6605,L. migonei,,L_migonei,Colombia,Sucre,,Reserva Forestal Protectora Serranía de Coraza y Montes de María,2009,,0,,,,,,,-75.35144,9.53,2,,,Romero-Ricardo et al. 2003,2003,,
118,L. longipalpis,,L_longipalpis,Argentina,Misiones,Posadas,Peridomicilios na periferia e área urbana,2009,2009,0,55º57.811 W,27º24.404 S,,,,,-55.963517,-27.406733,1,coordinates,Cited in ref,Acardi et al. 2010,2010,,
119,L. longipalpis,,L_longipalpis,Argentina,Misiones,Posadas,Peridomicilios na periferia e área urbana,2009,2009,0,55º56.884 W,27º24.045 S,,,,,-55.948067,-27.40075,1,coordinates,Cited in ref,Acardi et al. 2010,2010,,
120,L. longipalpis,,L_longipalpis,Argentina,Misiones,Posadas,Peridomicilios na periferia e área urbana,2009,2009,0,55º56.724 W,27º23.012 S,,,,,-55.94539,-27.383541,1,coordinates,Cited in ref,Acardi et al. 2010,2010,,
121,L. longipalpis,,L_longipalpis,Argentina,Misiones,Posadas,Peridomicilios na periferia e área urbana,2009,2009,0,55º56.667 W,27º23.001 S,,,,,-55.94445,-27.38335,1,coordinates,Cited in ref,Acardi et al. 2010,2010,,
122,L. longipalpis,,L_longipalpis,Argentina,Misiones,Posadas,Peridomicilios na periferia e área urbana,2009,2009,0,55º56.648 W,27º22.431 S,,,,,-55.94413,-27.37385,1,coordinates,Cited in ref,Acardi et al. 2010,2010,,
123,L. longipalpis,,L_longipalpis,Argentina,Misiones,Posadas,Peridomicilios na periferia e área urbana,2009,2009,0,55º56.456 W,27º22.298 S,,,,,-55.940933,-27.371633,1,coordinates,Cited in ref,Acardi et al. 2010,2010,,
124,L. longipalpis,,L_longipalpis,Argentina,Misiones,Posadas,Peridomicilios na periferia e área urbana,2009,2009,0,55º56.433 W,27º23.855 S,,,,,-55.940553,-27.397575,1,coordinates,Cited in ref,Acardi et al. 2010,2010,,
125,L. longipalpis,,L_longipalpis,Argentina,Misiones,Posadas,Peridomicilios na periferia e área urbana,2009,2009,0,55º56.431 W,27º22.737 S,,,,,-55.94051,-27.37895,1,coordinates,Cited in ref,Acardi et al. 2010,2010,,
126,L. longipalpis,,L_longipalpis,Argentina,Misiones,Posadas,Peridomicilios na periferia e área urbana,2009,2009,0,55º55.462 W,27º23.333 S,,,,,-55.924367,-27.38888,1,coordinates,Cited in ref,Acardi et al. 2010,2010,,
127,L. longipalpis,,L_longipalpis,Argentina,Misiones,Posadas,Peridomicilios na periferia e área urbana,2009,2009,0,55º55.342 W,27º24.030 S,,,,,-55.92236,-27.4005,1,coordinates,Cited in ref,Acardi et al. 2010,2010,,
128,L. longipalpis,,L_longipalpis,Argentina,Misiones,Posadas,Peridomicilios na periferia e área urbana,2009,2009,0,"55º55,337 W",27º24.471 S,,,,,-55.922283,-27.407846,1,coordinates,Cited in ref,Acardi et al. 2010,2010,,
129,L. longipalpis,,L_longipalpis,Argentina,Misiones,Posadas,Peridomicilios na periferia e área urbana,2009,2009,0,55º53.210 W,27º25.754 S,,,,,-55.886828,-27.42923,1,coordinates,Cited in ref,Acardi et al. 2010,2010,,
130,L. longipalpis,,L_longipalpis,Argentina,Misiones,Posadas,Peridomicilios na periferia e área urbana,2009,2009,0,55º53.161 W,27º25.719 S,,,,,-55.886017,-27.42865,1,coordinates,Cited in ref,Acardi et al. 2010,2010,,
6246,L. migonei,,L_migonei,Brazil,São Paulo,São Paulo,"Mata Figueiras, Parque Alberto Lofgreen",2009,2009,,NA,NA,3550308,-46.570383,-23.567387,1521.11,-46.636879,-23.462685,2,,Google Earth,Moschin 2010,2010,New,1
6247,L. migonei,,L_migonei,Brazil,São Paulo,São Paulo,"Mata Jequitiba?, Parque Alberto Lofgreen",2009,2009,,NA,NA,3550308,-46.570383,-23.567387,1521.11,-46.636879,-23.462685,2,,Google Earth,Moschin 2010,2010,New,1
6254,L. migonei,,L_migonei,Brazil,São Paulo,São Paulo,"Peri canil, Parque Alberto Lofgreen",2009,2009,,NA,NA,3550308,-46.570383,-23.567387,1521.11,-46.636879,-23.462685,2,,Google Earth,Moschin 2010,2010,New,1
5975,L. migonei,,L_migonei,Brazil,São Paulo,Mairiporã,Mata roseira,2009,2009,,NA,NA,3528502,-46.590196,-23.322459,320.697,-46.590196,-23.322459,3,,IBGE 2015 (Municipality admin center),Moschin 2010,2010,New,1
5976,L. migonei,,L_migonei,Brazil,São Paulo,Mairiporã,Peri Roseira varanda,2009,2009,,NA,NA,3528502,-46.590196,-23.322459,320.697,-46.590196,-23.322459,3,,IBGE 2015 (Municipality admin center),Moschin 2010,2010,New,1
1955,L. cruzi,MF,L_cruzi,Brazil,Mato Grosso,Pontal do Araguaia,,2009,,,,,5106653,-52.258511,-15.902471,2738.777,-52.258511,-15.902471,3,,IBGE 2015 (Municipality admin center),Amaral et al. 2011,2011,,
1961,L. whitmani,,L_whitmani,Brazil,Mato Grosso,Pontal do Araguaia,,2009,,, 52° 00’ 33” W,15° 50’ 43” S,5106653,-52.258511,-15.902471,2738.777,-52.009167,-15.845278,1,coordinates,Cited in ref,Amaral et al. 2011,2011,CDCs utilizadas a 50cm do chão e 50 metros de distancia uma da outra,
4786,L. complexa,NA,L_complexa,Brazil,Pernambuco,Amaraji,Refrigério e Tranquilidade,2009,,,,,2600906,-35.450773,-8.378487,234.956,-35.4754,-8.4466,2,,,Brandão-Filho et al. 2011,2011,,
4788,L. migonei,,L_migonei,Brazil,Pernambuco,Amaraji,Refrigério e Tranquilidade,2009,,,,,2600906,-35.450773,-8.378487,234.956,-35.4754,-8.4466,2,,,Brandão-Filho et al. 2011,2011,,
4792,L. whitmani,,L_whitmani,Brazil,Pernambuco,Amaraji,Refrigério e Tranquilidade,2009,,,,,2600906,-35.450773,-8.378487,234.956,-35.4754,-8.4466,2,,,Brandão-Filho et al. 2011,2011,,
2396,L. longipalpis,,L_longipalpis,Brazil,Mato Grosso do Sul,Ponta porã,Ponta porã,2009,2010,,,,5006606,-55.71085,-22.486187,5330.448,-55.71085,-22.486187,3,,IBGE 2015 (Municipality admin center),Andrade et al. 2012,2012,,
2398,L. whitmani,,L_whitmani,Brazil,Mato Grosso do Sul,Ponta porã,Ponta porã,2009,2010,,,,5006606,-55.71085,-22.486187,5330.448,-55.71085,-22.486187,3,,IBGE 2015 (Municipality admin center),Andrade et al. 2012,2012,,
4787,L. complexa,NA,L_complexa,Brazil,Pernambuco,Amaraji,Refrigério e Tranquilidade,2009,,,,,2600906,-35.450773,-8.378487,234.956,-35.4754,-8.4466,2,,,Donalisio et al. 2012,2012,,
4789,L. migonei,,L_migonei,Brazil,Pernambuco,Amaraji,Refrigério e Tranquilidade,2009,,,,,2600906,-35.450773,-8.378487,234.956,-35.4754,-8.4466,2,,,Donalisio et al. 2012,2012,,
4793,L. whitmani,,L_whitmani,Brazil,Pernambuco,Amaraji,Refrigério e Tranquilidade,2009,,,,,2600906,-35.450773,-8.378487,234.956,-35.4754,-8.4466,2,,,Donalisio et al. 2012,2012,,
4894,L. complexa,MF,L_complexa,Brazil,Pernambuco,São Vicente Ferrer,Mundo Novo,2009,,,,,2613800,-35.490122,-7.592213,113.985,-35.490122,-7.592213,3,,IBGE 2015 (Municipality admin center),Guimarães et al. 2012,2012,,
4898,L. migonei,,L_migonei,Brazil,Pernambuco,São Vicente Ferrer,Mundo Novo,2009,,,,,2613800,-35.490122,-7.592213,113.985,-35.490122,-7.592213,3,,IBGE 2015 (Municipality admin center),Guimarães et al. 2012,2012,,
4901,L. whitmani,,L_whitmani,Brazil,Pernambuco,São Vicente Ferrer,Mundo Novo,2009,,,,,2613800,-35.490122,-7.592213,113.985,-35.490122,-7.592213,3,,IBGE 2015 (Municipality admin center),Guimarães et al. 2012,2012,,
2261,L. longipalpis,,L_longipalpis,Brazil,Mato Grosso do Sul,Campo Grande,,2009,2010,,54º38’47”W,20º26’34”S,5002704,-54.615744,-20.45803,8092.951,-54.615744,-20.45803,3,,IBGE 2015 (Municipality admin center),Oliveira et al. 2012,2012,Coletados no peridomicilio das residencias,
6735,L. umbratilis,,L_umbratilis,Peru,Madre de Dios,Iberia,Flor de Acre,2009,,0,W69° 30' 55'',S11° 23' 09'',,,,,-69.515278,-11.385833,1,coordinates,Cited in ref,Valdivia et al. 2012,2012,,
1487,L. flaviscutellata,,L_flaviscutellata,Brazil,Maranhão,Itapecuru Mirim,Imagem de satélite no artigo,2009,2010,,44°22'W,3°28'S,2105401,-44.354263,-3.399045,1471.438,-44.380519,-3.480329,1,coordinates,Cited in ref/Google Earth,Campos et al. 2013,2013,mapa e imagem de satélite com pontos de coleta,
1483,L. flaviscutellata,,L_flaviscutellata,Brazil,Maranhão,Itapecuru Mirim,Fragmentos florestais,2009,,,44°22'W,3°28'S,2105401,-44.354263,-3.399045,1471.438,-44.380519,-3.480329,1,coordinates,Cited in ref,Campos et al. 2013,2013,,
1484,L. longipalpis,,L_longipalpis,Brazil,Maranhão,Itapecuru Mirim,Fragmentos florestais,2009,,,44°22'W,3°28'S,2105401,-44.354263,-3.399045,1471.438,-44.380519,-3.480329,1,coordinates,Cited in ref,Campos et al. 2013,2013,,
1485,L. wellcomei,MF,L_wellcomei,Brazil,Maranhão,Itapecuru Mirim,Fragmentos florestais,2009,,,,,2105401,-44.354263,-3.399045,1471.438,-44.380519,-3.480329,1,coordinates,Cited in ref,Campos et al. 2013,2013,,
1486,L. whitmani,,L_whitmani,Brazil,Maranhão,Itapecuru Mirim,Fragmentos florestais,2009,,,44°22'W,3°28'S,2105401,-44.354263,-3.399045,1471.438,-44.380519,-3.480329,1,coordinates,Cited in ref,Campos et al. 2013,2013,,
1488,L. flaviscutellata,,L_flaviscutellata,Brazil,Maranhão,Itapecuru Mirim,Imagem de satélite no artigo,2009,2010,,44°20'W,3°28'S,2105401,-44.354263,-3.399045,1471.438,-44.349219,-3.472614,1,coordinates,Cited in ref/Google Earth,Campos et al. 2013,2013,mapa e imagem de satélite com pontos de coleta,
1480,L. flaviscutellata,,L_flaviscutellata,Brazil,Maranhão,Itapecuru Mirim,Área rural,2009,,,44°20'W,3°28'S,2105401,-44.354263,-3.399045,1471.438,-44.349219,-3.472614,1,coordinates,Cited in ref,Campos et al. 2013,2013,,
1481,L. longipalpis,,L_longipalpis,Brazil,Maranhão,Itapecuru Mirim,Área rural,2009,,,44°20'W,3°28'S,2105401,-44.354263,-3.399045,1471.438,-44.349219,-3.472614,1,coordinates,Cited in ref,Campos et al. 2013,2013,,
1482,L. wellcomei,MF,L_wellcomei,Brazil,Maranhão,Itapecuru Mirim,Área rural,2009,,,,,2105401,-44.354263,-3.399045,1471.438,-44.349219,-3.472614,1,coordinates,Cited in ref,Campos et al. 2013,2013,,
4847,L. longipalpis,,L_longipalpis,Brazil,Pernambuco,Passira,"Localidades Apara, Poço do Pau, Sítio Borba, Varjada de Cima",2009,,,,,2610509,-35.581685,-7.978884,326.758,-35.581685,-7.978884,3,,IBGE 2015 (Municipality admin center),Costa et al. 2013,2013,,
4504,L. migonei,,L_migonei,Brazil,Paraná,Bandeirantes,Cabiúna,2009,,,50º27’28”W,23º06’36”S,4102406,-50.371873,-23.092481,445.192,-50.371873,-23.092481,3,,IBGE 2015 (Municipality admin center),Cruz et al. 2013,2013,,
4505,L. neivai,,L_neivai,Brazil,Paraná,Bandeirantes,Cabiúna,2009,,,50º27’28”W,23º06’36”S,4102406,-50.371873,-23.092481,445.192,-50.371873,-23.092481,3,,IBGE 2015 (Municipality admin center),Cruz et al. 2013,2013,,
4506,L. whitmani,,L_whitmani,Brazil,Paraná,Bandeirantes,Cabiúna,2009,,,50º27’28”W,23º06’36”S,4102406,-50.371873,-23.092481,445.192,-50.371873,-23.092481,3,,IBGE 2015 (Municipality admin center),Cruz et al. 2013,2013,,
4510,L. migonei,,L_migonei,Brazil,Paraná,Bandeirantes,Jacutinga,2009,,,50º27’28”W,23º06’36”S,4102406,-50.371873,-23.092481,445.192,-50.371873,-23.092481,3,,IBGE 2015 (Municipality admin center),Cruz et al. 2013,2013,,
4511,L. neivai,,L_neivai,Brazil,Paraná,Bandeirantes,Jacutinga,2009,,,50º27’28”W,23º06’36”S,4102406,-50.371873,-23.092481,445.192,-50.371873,-23.092481,3,,IBGE 2015 (Municipality admin center),Cruz et al. 2013,2013,,
4512,L. whitmani,,L_whitmani,Brazil,Paraná,Bandeirantes,Jacutinga,2009,,,50º27’28”W,23º06’36”S,4102406,-50.371873,-23.092481,445.192,-50.371873,-23.092481,3,,IBGE 2015 (Municipality admin center),Cruz et al. 2013,2013,,
4514,L. migonei,,L_migonei,Brazil,Paraná,Bandeirantes,Perobinha,2009,,,50º27’28”W,23º06’36”S,4102406,-50.371873,-23.092481,445.192,-50.371873,-23.092481,3,,IBGE 2015 (Municipality admin center),Cruz et al. 2013,2013,,
4515,L. neivai,,L_neivai,Brazil,Paraná,Bandeirantes,Perobinha,2009,,,50º27’28”W,23º06’36”S,4102406,-50.371873,-23.092481,445.192,-50.371873,-23.092481,3,,IBGE 2015 (Municipality admin center),Cruz et al. 2013,2013,,
4516,L. whitmani,,L_whitmani,Brazil,Paraná,Bandeirantes,Perobinha,2009,,,50º27’28”W,23º06’36”S,4102406,-50.371873,-23.092481,445.192,-50.371873,-23.092481,3,,IBGE 2015 (Municipality admin center),Cruz et al. 2013,2013,,
4523,L. neivai,,L_neivai,Brazil,Paraná,Bandeirantes,Tabuleta,2009,,,50º27’28”W,23º06’36”S,4102406,-50.371873,-23.092481,445.192,-50.371873,-23.092481,3,,IBGE 2015 (Municipality admin center),Cruz et al. 2013,2013,,
4524,L. whitmani,,L_whitmani,Brazil,Paraná,Bandeirantes,Tabuleta,2009,,,50º27’28”W,23º06’36”S,4102406,-50.371873,-23.092481,445.192,-50.371873,-23.092481,3,,IBGE 2015 (Municipality admin center),Cruz et al. 2013,2013,,
1114,L. intermedia,,L_intermedia,Brazil,Espírito Santo,Pancas,"Córrego São Luiz, National Monument of Pontões Capixabas",2009,,,40°51'08''W,19°10'25''S,3204005,-40.856003,-19.22442,829.937,-40.852222,-19.173611,1,coordinates,Cited in ref,Ferreira et al. 2013,2013,,
1115,L. longipalpis,,L_longipalpis,Brazil,Espírito Santo,Pancas,"Córrego São Luiz, National Monument of Pontões Capixabas",2009,,,40°51'08''W,19°10'25''S,3204005,-40.856003,-19.22442,829.937,-40.852222,-19.173611,1,coordinates,Cited in ref,Ferreira et al. 2013,2013,,
1116,L. migonei,,L_migonei,Brazil,Espírito Santo,Pancas,"Córrego São Luiz, National Monument of Pontões Capixabas",2009,,,40°51'08''W,19°10'25''S,3204005,-40.856003,-19.22442,829.937,-40.852222,-19.173611,1,coordinates,Cited in ref,Ferreira et al. 2013,2013,,
485,L. flaviscutellata,MF,L_flaviscutellata,Brazil,Amazonas,Lábrea,"Vila Falcão, a neighbourhood in Lábrea",2009,2010,,64°46'47.44''W,07°15'37.93''S,1302405,-64.794773,-7.261947,68262.696,-64.779844,-7.260536,1,coordinates,"Shimabukuro P, pers. comm.",Figueira et al. 2013,2013,email pedindo coordenadas enviado para phfs@yahoo.com em 17/07/2013. Respondido em 19/07/2013 com coordenadas aproximadas pelo Google Earth.,
484,L. flaviscutellata,,L_flaviscutellata,Brazil,Amazonas,Lábrea,"Vila Falcão, a neighbourhood in Lábrea",2009,,,64°46'47.44''W,07°15'37.93''S,1302405,-64.794773,-7.261947,68262.696,-64.779844,-7.260536,1,coordinates,Cited in ref,Figueira et al. 2013,2013,,
486,L. umbratilis,,L_umbratilis,Brazil,Amazonas,Lábrea,"Vila Falcão, a neighbourhood in Lábrea",2009,,,64°46'47.44''W,07°15'37.93''S,1302405,-64.794773,-7.261947,68262.696,-64.779844,-7.260536,1,coordinates,Cited in ref,Figueira et al. 2013,2013,,
474,L. flaviscutellata,F,L_flaviscutellata,Brazil,Amazonas,Lábrea,"Aldeia Castanheira, indigenous settlement located in Caititu Indian Reserve",2009,2010,,64°43'42.2''W,07°27'28.7''S,1302405,-64.794773,-7.261947,68262.696,-64.728389,-7.457972,1,coordinates,"Shimabukuro P, pers. comm.",Figueira et al. 2013,2013,email pedindo coordenadas enviado para phfs@yahoo.com em 17/07/2013. Respondido em 19/07/2013 com coordenadas aproximadas pelo Google Earth.,
476,L. flaviscutellata,F,L_flaviscutellata,Brazil,Amazonas,Lábrea,"Aldeia Irmã Cleusa, indigenous settlement located in Caititu Indian Reserve",2009,2010,,64°43'42.2''W,07°27'28.7''S,1302405,-64.794773,-7.261947,68262.696,-64.728389,-7.457972,1,coordinates,"Shimabukuro P, pers. comm.",Figueira et al. 2013,2013,email pedindo coordenadas enviado para phfs@yahoo.com em 17/07/2013. Respondido em 19/07/2013 com coordenadas aproximadas pelo Google Earth.,
473,L. flaviscutellata,,L_flaviscutellata,Brazil,Amazonas,Lábrea,"Aldeia Castanheira, indigenous settlement located in Caititu Indian Reserve",2009,,,64°43'42.2''W,07°27'28.7''S,1302405,-64.794773,-7.261947,68262.696,-64.728389,-7.457972,1,coordinates,Cited in ref,Figueira et al. 2013,2013,,
